day;timestamp;buyer;seller;symbol;currency;price;quantity
2;262200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;462.0;18
2;262300;Paris;Camilla;KELP;SEASHELLS;2037.0;1
2;262300;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;7
2;262300;Paris;Camilla;SQUID_INK;SEASHELLS;1805.0;1
2;262400;Paris;Caesar;CROISSANTS;SEASHELLS;4237.0;6
2;262500;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;12
2;262500;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;12
2;262500;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;709.0;12
2;262500;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;459.0;12
2;262600;Caesar;Paris;DJEMBES;SEASHELLS;13322.0;1
2;262700;Charlie;Pablo;KELP;SEASHELLS;2035.0;4
2;262700;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
2;262800;Paris;Caesar;DJEMBES;SEASHELLS;13323.0;1
2;262800;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;3
2;262900;Camilla;Pablo;KELP;SEASHELLS;2035.0;1
2;262900;Charlie;Pablo;KELP;SEASHELLS;2035.0;4
2;262900;Camilla;Pablo;SQUID_INK;SEASHELLS;1804.0;1
2;262900;Charlie;Pablo;SQUID_INK;SEASHELLS;1804.0;4
2;263100;Paris;Caesar;DJEMBES;SEASHELLS;13321.0;1
2;263100;Gary;Charlie;KELP;SEASHELLS;2038.0;10
2;263100;Gary;Charlie;SQUID_INK;SEASHELLS;1806.0;10
2;263100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;220.0;11
2;263100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;50.0;11
2;263100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;11
2;263100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;711.0;11
2;263100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;461.0;11
2;263400;Gary;Charlie;KELP;SEASHELLS;2038.0;8
2;263400;Gary;Charlie;SQUID_INK;SEASHELLS;1807.0;8
2;263600;Paris;Caesar;DJEMBES;SEASHELLS;13323.0;3
2;263600;Paris;Camilla;KELP;SEASHELLS;2037.0;1
2;263600;Gary;Camilla;KELP;SEASHELLS;2037.0;2
2;263600;Paris;Camilla;SQUID_INK;SEASHELLS;1805.0;1
2;263600;Gary;Camilla;SQUID_INK;SEASHELLS;1805.0;2
2;263900;Camilla;Camilla;MAGNIFICENT_MACARONS;SEASHELLS;553.0;3
2;264000;Camilla;Camilla;MAGNIFICENT_MACARONS;SEASHELLS;556.0;2
2;264100;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;7
2;264100;Paris;Camilla;RAINFOREST_RESIN;SEASHELLS;10003.0;2
2;264300;Charlie;Paris;KELP;SEASHELLS;2035.0;1
2;264300;Charlie;Gina;KELP;SEASHELLS;2035.0;8
2;264300;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;264300;Charlie;Gina;SQUID_INK;SEASHELLS;1803.0;8
2;264300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;229.0;13
2;264300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;53.0;13
2;264300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;13
2;264300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;719.0;13
2;264300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;470.0;13
2;264400;Caesar;Camilla;JAMS;SEASHELLS;6513.0;8
2;264500;Charlie;Paris;KELP;SEASHELLS;2035.0;1
2;264500;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;264600;Pablo;Camilla;KELP;SEASHELLS;2037.0;3
2;264600;Pablo;Camilla;SQUID_INK;SEASHELLS;1804.0;3
2;264800;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10216.0;2
2;265200;Caesar;Camilla;CROISSANTS;SEASHELLS;4235.0;6
2;265300;Gary;Camilla;RAINFOREST_RESIN;SEASHELLS;10003.0;2
2;265400;Caesar;Penelope;PICNIC_BASKET1;SEASHELLS;58100.0;1
2;265400;Camilla;Penelope;PICNIC_BASKET2;SEASHELLS;30060.0;6
2;265600;Penelope;Charlie;KELP;SEASHELLS;2038.0;4
2;265600;Penelope;Charlie;SQUID_INK;SEASHELLS;1807.0;4
2;265700;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
2;266000;Paris;Camilla;KELP;SEASHELLS;2036.0;1
2;266000;Paris;Camilla;SQUID_INK;SEASHELLS;1805.0;1
2;266100;Charlie;Gina;KELP;SEASHELLS;2034.0;9
2;266100;Charlie;Gina;SQUID_INK;SEASHELLS;1803.0;9
2;266300;Caesar;Camilla;SQUID_INK;SEASHELLS;1804.0;3
2;266400;Caesar;Paris;DJEMBES;SEASHELLS;13326.0;4
2;266500;Charlie;Pablo;KELP;SEASHELLS;2034.0;4
2;266500;Charlie;Penelope;KELP;SEASHELLS;2034.0;15
2;266500;Charlie;Pablo;SQUID_INK;SEASHELLS;1804.0;4
2;266500;Charlie;Penelope;SQUID_INK;SEASHELLS;1804.0;15
2;267100;Camilla;Paris;KELP;SEASHELLS;2034.0;1
2;267100;Camilla;Paris;SQUID_INK;SEASHELLS;1805.0;1
2;267100;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10214.0;5
2;267200;Charlie;Penelope;KELP;SEASHELLS;2034.0;7
2;267200;Charlie;Paris;KELP;SEASHELLS;2034.0;2
2;267200;Charlie;Penelope;SQUID_INK;SEASHELLS;1805.0;7
2;267200;Charlie;Paris;SQUID_INK;SEASHELLS;1805.0;2
2;267500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10212.0;8
2;267700;Caesar;Camilla;JAMS;SEASHELLS;6510.0;11
2;267800;Charlie;Paris;KELP;SEASHELLS;2034.0;1
2;267800;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
2;267800;Charlie;Paris;SQUID_INK;SEASHELLS;1805.0;1
2;267900;Caesar;Paris;JAMS;SEASHELLS;6509.0;7
2;267900;Caesar;Penelope;PICNIC_BASKET1;SEASHELLS;58086.0;1
2;267900;Camilla;Penelope;PICNIC_BASKET2;SEASHELLS;30077.0;5
2;268200;Charlie;Gina;KELP;SEASHELLS;2035.0;8
2;268200;Charlie;Gina;SQUID_INK;SEASHELLS;1804.0;8
2;268300;Caesar;Paris;DJEMBES;SEASHELLS;13330.0;3
2;268300;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
2;268300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;12
2;268300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;12
2;268300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;12
2;268300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;12
2;268400;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;219.0;10
2;268400;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;10
2;268400;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;10
2;268400;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;10
2;268400;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;459.0;10
2;268600;Caesar;Camilla;DJEMBES;SEASHELLS;13330.0;8
2;268600;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
2;268800;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;6
2;268800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;10
2;268800;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;1
2;268800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;10
2;268800;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;1
2;268800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;10
2;268800;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;1
2;268800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;10
2;268800;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;1
2;268900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;215.0;6
2;268900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;6
2;268900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;6
2;268900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;705.0;6
2;268900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;456.0;6
2;269100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;10
2;269100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;1
2;269100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;10
2;269100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;1
2;269100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;10
2;269100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;1
2;269100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;10
2;269100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;1
2;269100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;10
2;269100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;1
2;269200;Caesar;Paris;CROISSANTS;SEASHELLS;4237.0;6
2;269200;Caesar;Paris;KELP;SEASHELLS;2035.0;1
2;269200;Charlie;Paris;SQUID_INK;SEASHELLS;1805.0;1
2;269300;Penelope;Charlie;KELP;SEASHELLS;2038.0;6
2;269300;Penelope;Charlie;SQUID_INK;SEASHELLS;1808.0;6
2;269300;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10209.0;10
2;269400;Caesar;Pablo;KELP;SEASHELLS;2035.0;2
2;269400;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9992.0;4
2;269400;Charlie;Pablo;SQUID_INK;SEASHELLS;1804.0;2
2;269500;Caesar;Camilla;CROISSANTS;SEASHELLS;4236.0;5
2;269500;Paris;Caesar;DJEMBES;SEASHELLS;13328.0;3
2;269500;Camilla;Gina;KELP;SEASHELLS;2035.0;6
2;269500;Caesar;Gina;KELP;SEASHELLS;2035.0;1
2;269500;Camilla;Paris;RAINFOREST_RESIN;SEASHELLS;9997.0;1
2;269500;Camilla;Gina;SQUID_INK;SEASHELLS;1804.0;6
2;269500;Charlie;Gina;SQUID_INK;SEASHELLS;1804.0;3
2;269600;Caesar;Camilla;CROISSANTS;SEASHELLS;4236.0;5
2;269600;Paris;Caesar;CROISSANTS;SEASHELLS;4237.0;8
2;270300;Paris;Camilla;KELP;SEASHELLS;2036.0;1
2;270300;Pablo;Camilla;SQUID_INK;SEASHELLS;1805.0;3
2;270300;Paris;Camilla;SQUID_INK;SEASHELLS;1805.0;1
2;270700;Caesar;Pablo;KELP;SEASHELLS;2034.0;2
2;270700;Charlie;Pablo;KELP;SEASHELLS;2034.0;2
2;270700;Charlie;Pablo;SQUID_INK;SEASHELLS;1805.0;4
2;270800;Gary;Caesar;KELP;SEASHELLS;2036.0;1
2;270800;Gary;Charlie;KELP;SEASHELLS;2036.0;8
2;270800;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;549.0;5
2;270800;Charlie;Paris;MAGNIFICENT_MACARONS;SEASHELLS;549.0;2
2;270800;Gary;Charlie;SQUID_INK;SEASHELLS;1807.0;9
2;271200;Charlie;Paris;KELP;SEASHELLS;2033.0;1
2;271200;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;271300;Charlie;Paris;KELP;SEASHELLS;2033.0;1
2;271300;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;574.0;5
2;271300;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;271300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;222.0;13
2;271300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;13
2;271300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;13
2;271300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;713.0;13
2;271300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;463.0;13
2;271400;Paris;Charlie;KELP;SEASHELLS;2036.0;1
2;271400;Paris;Charlie;SQUID_INK;SEASHELLS;1805.0;1
2;271400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;12
2;271400;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;7
2;271400;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;1
2;271400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;50.0;12
2;271400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;12
2;271400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;712.0;12
2;271400;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;712.0;7
2;271400;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;712.0;1
2;271400;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;462.0;19
2;271500;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;6
2;271600;Caesar;Camilla;CROISSANTS;SEASHELLS;4237.0;7
2;271600;Paris;Caesar;CROISSANTS;SEASHELLS;4238.0;6
2;271600;Paris;Caesar;JAMS;SEASHELLS;6513.0;7
2;271600;Camilla;Camilla;MAGNIFICENT_MACARONS;SEASHELLS;570.0;5
2;271600;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
2;272000;Paris;Charlie;KELP;SEASHELLS;2033.0;1
2;272100;Gina;Charlie;RAINFOREST_RESIN;SEASHELLS;10003.0;10
2;272300;Charlie;Pablo;KELP;SEASHELLS;2032.0;4
2;272300;Caesar;Pablo;SQUID_INK;SEASHELLS;1803.0;2
2;272300;Charlie;Pablo;SQUID_INK;SEASHELLS;1803.0;2
2;272400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;16
2;272400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;16
2;272400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;16
2;272400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;706.0;16
2;272400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;457.0;16
2;272500;Caesar;Paris;JAMS;SEASHELLS;6512.0;4
2;272600;Charlie;Gina;RAINFOREST_RESIN;SEASHELLS;9997.0;10
2;272700;Charlie;Pablo;KELP;SEASHELLS;2031.0;5
2;272700;Caesar;Pablo;SQUID_INK;SEASHELLS;1803.0;1
2;272800;Caesar;Paris;JAMS;SEASHELLS;6512.0;10
2;272900;Paris;Charlie;KELP;SEASHELLS;2034.0;1
2;272900;Paris;Charlie;SQUID_INK;SEASHELLS;1805.0;1
2;273000;Charlie;Paris;KELP;SEASHELLS;2031.0;1
2;273000;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;273000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;212.0;14
2;273000;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;212.0;1
2;273000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;14
2;273000;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;1
2;273000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;14
2;273000;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;1
2;273000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;14
2;273000;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;1
2;273000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;14
2;273000;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;1
2;273100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;215.0;15
2;273100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;15
2;273100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;706.0;15
2;273100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;456.0;15
2;273200;Paris;Caesar;DJEMBES;SEASHELLS;13328.0;1
2;273300;Caesar;Paris;JAMS;SEASHELLS;6513.0;8
2;273400;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
2;273400;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;14
2;273400;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;14
2;273400;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;14
2;273600;Paris;Charlie;KELP;SEASHELLS;2032.0;1
2;273600;Paris;Charlie;SQUID_INK;SEASHELLS;1802.0;1
2;273700;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;4
2;274100;Paris;Caesar;DJEMBES;SEASHELLS;13326.0;3
2;274200;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10210.0;6
2;274400;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
2;274500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;15
2;274500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;52.0;15
2;274500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;15
2;274500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;15
2;274500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;15
2;274600;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10212.0;2
2;274800;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9992.0;6
2;274900;Paris;Charlie;KELP;SEASHELLS;2034.0;2
2;274900;Paris;Charlie;SQUID_INK;SEASHELLS;1802.0;2
2;275200;Paris;Caesar;CROISSANTS;SEASHELLS;4238.0;6
2;275300;Charlie;Paris;KELP;SEASHELLS;2030.0;2
2;275300;Charlie;Paris;KELP;SEASHELLS;2031.0;1
2;275300;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;3
2;275300;Charlie;Paris;SQUID_INK;SEASHELLS;1800.0;1
2;275300;Charlie;Paris;SQUID_INK;SEASHELLS;1800.0;2
2;275400;Camilla;Penelope;RAINFOREST_RESIN;SEASHELLS;9997.0;4
2;275500;Caesar;Pablo;PICNIC_BASKET1;SEASHELLS;58102.0;2
2;275500;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58101.0;5
2;275500;Camilla;Pablo;PICNIC_BASKET2;SEASHELLS;30088.0;7
2;275500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10215.0;5
2;275700;Caesar;Paris;DJEMBES;SEASHELLS;13330.0;5
2;275700;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;597.0;4
2;275700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;11
2;275700;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;1
2;275700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;11
2;275700;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;1
2;275700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;11
2;275700;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;1
2;275700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;11
2;275700;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;1
2;275700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;11
2;275700;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;1
2;275900;Caesar;Paris;JAMS;SEASHELLS;6515.0;7
2;275900;Charlie;Paris;KELP;SEASHELLS;2030.0;1
2;275900;Penelope;Camilla;PICNIC_BASKET1;SEASHELLS;58119.0;6
2;275900;Penelope;Camilla;PICNIC_BASKET2;SEASHELLS;30095.0;6
2;275900;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;3
2;275900;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;276000;Camilla;Paris;KELP;SEASHELLS;2031.0;1
2;276000;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
2;276000;Camilla;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;276200;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;5
2;276700;Charlie;Paris;KELP;SEASHELLS;2031.0;1
2;276700;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;276800;Paris;Caesar;DJEMBES;SEASHELLS;13329.0;5
2;276900;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58121.0;1
2;276900;Penelope;Camilla;PICNIC_BASKET2;SEASHELLS;30097.0;7
2;277000;Caesar;Paris;DJEMBES;SEASHELLS;13327.0;1
2;277100;Charlie;Paris;KELP;SEASHELLS;2031.0;1
2;277100;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;277500;Charlie;Paris;KELP;SEASHELLS;2032.0;1
2;277500;Charlie;Paris;KELP;SEASHELLS;2032.0;2
2;277500;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;1
2;277500;Charlie;Paris;SQUID_INK;SEASHELLS;1802.0;2
2;277600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;17
2;277600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;17
2;277600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;17
2;277600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;17
2;277600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;17
2;278100;Caesar;Camilla;CROISSANTS;SEASHELLS;4237.0;5
2;278100;Caesar;Paris;DJEMBES;SEASHELLS;13325.0;5
2;278200;Paris;Caesar;JAMS;SEASHELLS;6516.0;4
2;278400;Paris;Charlie;KELP;SEASHELLS;2034.0;1
2;278400;Paris;Charlie;SQUID_INK;SEASHELLS;1804.0;1
2;278500;Paris;Caesar;CROISSANTS;SEASHELLS;4238.0;6
2;278500;Paris;Charlie;KELP;SEASHELLS;2034.0;1
2;278500;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
2;278500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10209.0;7
2;278600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;16
2;278600;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;1
2;278600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;16
2;278600;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;1
2;278600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;16
2;278600;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;1
2;278600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;710.0;16
2;278600;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;710.0;1
2;278600;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;460.0;16
2;278600;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;460.0;1
2;278700;Paris;Charlie;KELP;SEASHELLS;2034.0;1
2;278700;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;581.0;4
2;278700;Paris;Charlie;SQUID_INK;SEASHELLS;1805.0;1
2;278800;Charlie;Paris;KELP;SEASHELLS;2032.0;1
2;278800;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;278900;Charlie;Paris;KELP;SEASHELLS;2032.0;1
2;278900;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;279000;Paris;Caesar;DJEMBES;SEASHELLS;13326.0;5
2;279000;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
2;279100;Caesar;Paris;CROISSANTS;SEASHELLS;4236.0;7
2;279100;Caesar;Paris;DJEMBES;SEASHELLS;13325.0;3
2;279100;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
2;279200;Paris;Caesar;CROISSANTS;SEASHELLS;4238.0;7
2;279500;Caesar;Camilla;JAMS;SEASHELLS;6515.0;5
2;279500;Caesar;Paris;KELP;SEASHELLS;2032.0;1
2;279500;Charlie;Paris;SQUID_INK;SEASHELLS;1803.0;1
2;279500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;13
2;279500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;2
2;279500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;13
2;279500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;2
2;279500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;13
2;279500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;2
2;279500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;713.0;13
2;279500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;713.0;2
